15c5912fa98b2dcfdd537153c32f70d0d25d528d10ed4baffaadb7b9ffe435ca	217	1	2	03213226040e52d46908fabe6d6d00000000000000000000000000000000000000000000000000000000000000000100000000000000aa2e72aaee05f81f0f706f6f6c2e72706c616e742e78797a
f0ae6d172fb1f820a1888136971cbe2716f370677fa43feee68f021f9f204158	529	1	2	
65fae80c1938be002125c365d0181e196d46d9bf0b84b47c9c62654c70372c74	529	1	2	
7783168388732d8ff97d2a3630d47ac4afc7dfdad13272fce1d36e881a1dd2b4	529	1	2	
